partition_column,movie_id,movie_name,rating,user_id
82285,244,Smilla's Sense of Snow (1997),5,697
82286,288,Scream (1996),3,827
82287,250,Fifth Element,5,770
82288,1462,Thieves (Voleurs,5,883
82289,515,Boot,5,449
82290,95,Aladdin (1992),4,291
82291,197,Graduate,3,766
82292,385,True Lies (1994),5,551
82293,284,Tin Cup (1996),2,719
82294,476,First Wives Club,4,437
82295,693,Casino (1995),5,903
82296,22,Braveheart (1995),4,109
82297,660,Fried Green Tomatoes (1991),2,346
82298,647,Ran (1985),5,468
82299,944,Renaissance Man (1994),3,497
82300,187,Godfather: Part II,3,774
82301,663,Being There (1979),2,405
82302,423,E.T. the Extra-Terrestrial (1982),4,899
82303,575,City Slickers II: The Legend of Curly's Gold (1994),3,889
82304,81,Hudsucker Proxy,4,59
82305,408,Close Shave,5,806
82306,484,Maltese Falcon,3,921
82307,196,Dead Poets Society (1989),3,790
82308,948,Booty Call (1997),3,451
82309,208,Young Frankenstein (1974),5,880
82310,79,Fugitive,5,137
82311,519,Treasure of the Sierra Madre,4,122
82312,321,Mother (1996),3,673
82313,202,Groundhog Day (1993),4,481
82314,206,Akira (1988),2,807
82315,1046,Malice (1993),3,823
82316,72,Mask,2,790
82317,131,Breakfast at Tiffany's (1961),1,279
82318,168,Monty Python and the Holy Grail (1974),4,870
82319,268,Chasing Amy (1997),1,872
82320,889,Tango Lesson,5,485
82321,76,Carlito's Way (1993),3,806
82322,906,Oscar & Lucinda (1997),4,863
82323,172,Empire Strikes Back,5,887
82324,53,Natural Born Killers (1994),4,758
82325,50,Star Wars (1977),3,764
82326,77,Firm,4,303
82327,127,Godfather,5,21
82328,527,Gandhi (1982),3,908
82329,971,Mediterraneo (1991),4,592
82330,192,Raging Bull (1980),3,429
82331,1389,Mondo (1996),5,901
82332,1280,Gang Related (1997),4,851
82333,740,Jane Eyre (1996),4,517
82334,323,Dante's Peak (1997),4,606
82335,522,Down by Law (1986),2,854
82336,79,Fugitive,2,567
82337,230,Star Trek IV: The Voyage Home (1986),3,275
82338,117,Rock,5,770
82339,498,African Queen,4,560
82340,218,Cape Fear (1991),3,868
82341,47,Ed Wood (1994),5,903
82342,405,Mission: Impossible (1996),5,927
82343,405,Mission: Impossible (1996),4,935
82344,100,Fargo (1996),5,662
82345,347,Wag the Dog (1997),3,898
82346,1165,Big Bully (1996),2,790
82347,176,Aliens (1986),5,406
82348,476,First Wives Club,5,859
82349,1044,Paper,2,627
82350,294,Liar Liar (1997),1,517
82351,210,Indiana Jones and the Last Crusade (1989),5,513
82352,569,Wolf (1994),3,406
82353,38,Net,3,749
82354,285,Secrets & Lies (1996),5,257
82355,561,Mary Shelley's Frankenstein (1994),3,788
82356,284,Tin Cup (1996),3,716
82357,531,Shine (1996),5,532
82358,863,Garden of Finzi-Contini,4,932
82359,496,It's a Wonderful Life (1946),2,868
82360,869,Fools Rush In (1997),3,175
82361,315,Apt Pupil (1998),5,119
82362,418,Cinderella (1950),3,913
82363,318,Schindler's List (1993),5,194
82364,182,GoodFellas (1990),5,667
82365,993,Hercules (1997),4,708
82366,176,Aliens (1986),3,933
82367,499,Cat on a Hot Tin Roof (1958),4,694
82368,1239,Cutthroat Island (1995),3,887
82369,590,Hellraiser: Bloodline (1996),2,13
82370,386,Addams Family Values (1993),4,524
82371,443,Birds,5,903
82372,748,Saint,2,561
82373,118,Twister (1996),4,396
82374,355,Sphere (1998),2,133
82375,196,Dead Poets Society (1989),4,903
82376,367,Clueless (1995),2,868
82377,204,Back to the Future (1985),4,867
82378,1133,Escape to Witch Mountain (1975),3,495
82379,520,Great Escape,4,862
82380,284,Tin Cup (1996),5,907
82381,10,Richard III (1995),5,862
82382,288,Scream (1996),4,870
82383,1039,Hamlet (1996),4,682
82384,72,Mask,3,660
82385,328,Conspiracy Theory (1997),5,499
82386,185,Psycho (1960),3,268
82387,546,Broken Arrow (1996),3,795
82388,729,Nell (1994),3,682
82389,136,Mr. Smith Goes to Washington (1939),5,747
82390,1021,8 1/2 (1963),2,870
82391,764,If Lucy Fell (1996),3,916
82392,299,Hoodlum (1997),1,708
82393,861,Nosferatu a Venezia (1986),3,833
82394,908,Half Baked (1998),1,863
82395,185,Psycho (1960),5,474
82396,17,From Dusk Till Dawn (1996),5,586
82397,258,Contact (1997),4,714
82398,48,Hoop Dreams (1994),4,851
82399,309,Deceiver (1997),3,797
82400,290,Fierce Creatures (1997),2,344
82401,221,Breaking the Waves (1996),5,321
82402,1,Toy Story (1995),3,124
82403,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4,694
82404,685,Executive Decision (1996),3,885
82405,212,Unbearable Lightness of Being,4,213
82406,134,Citizen Kane (1941),3,514
82407,1258,Trial and Error (1997),3,640
82408,171,Delicatessen (1991),4,916
82409,135,2001: A Space Odyssey (1968),3,870
82410,285,Secrets & Lies (1996),4,73
82411,845,That Thing You Do! (1996),3,880
82412,898,Postman,5,351
82413,702,Barcelona (1994),3,537
82414,347,Wag the Dog (1997),4,668
82415,202,Groundhog Day (1993),4,883
82416,2,GoldenEye (1995),3,790
82417,214,Pink Floyd - The Wall (1982),3,749
82418,236,Citizen Ruth (1996),4,796
82419,1462,Thieves (Voleurs,3,828
82420,176,Aliens (1986),3,922
82421,479,Vertigo (1958),5,330
82422,346,Jackie Brown (1997),3,578
82423,264,Mimic (1997),3,839
82424,415,Apple Dumpling Gang,3,798
82425,1046,Malice (1993),3,796
82426,162,On Golden Pond (1981),3,868
82427,245,Devil's Own,2,181
82428,932,First Kid (1996),2,887
82429,744,Michael Collins (1996),3,244
82430,182,GoodFellas (1990),5,870
82431,363,Sudden Death (1995),3,792
82432,8,Babe (1995),4,756
82433,180,Apocalypse Now (1979),5,903
82434,751,Tomorrow Never Dies (1997),2,105
82435,56,Pulp Fiction (1994),5,851
82436,531,Shine (1996),4,178
82437,237,Jerry Maguire (1996),3,905
82438,742,Ransom (1996),3,484
82439,1046,Malice (1993),3,586
82440,12,Usual Suspects,5,867
82441,69,Forrest Gump (1994),5,92
82442,584,Secret Garden,3,885
82443,69,Forrest Gump (1994),3,889
82444,391,Last Action Hero (1993),3,619
82445,231,Batman Returns (1992),1,1
82446,334,U Turn (1997),1,589
82447,1086,It's My Party (1995),4,184
82448,196,Dead Poets Society (1989),4,437
82449,1038,Switchback (1997),3,629
82450,260,Event Horizon (1997),2,907
82451,864,My Fellow Americans (1996),5,901
82452,1139,Hackers (1995),4,880
82453,542,Pocahontas (1995),5,807
82454,173,Princess Bride,4,786
82455,174,Raiders of the Lost Ark (1981),4,682
82456,428,Harold and Maude (1971),4,916
82457,127,Godfather,3,719
82458,56,Pulp Fiction (1994),4,618
82459,1446,Bye Bye,4,880
82460,328,Conspiracy Theory (1997),1,509
82461,228,Star Trek: The Wrath of Khan (1982),3,603
82462,183,Alien (1979),3,942
82463,713,Othello (1995),2,533
82464,602,American in Paris,4,312
82465,77,Firm,3,393
82466,479,Vertigo (1958),5,870
82467,129,Bound (1996),2,463
82468,847,Looking for Richard (1996),4,889
82469,202,Groundhog Day (1993),5,887
82470,271,Starship Troopers (1997),4,813
82471,405,Mission: Impossible (1996),3,900
82472,751,Tomorrow Never Dies (1997),2,724
82473,22,Braveheart (1995),4,200
82474,652,Rosencrantz and Guildenstern Are Dead (1990),5,758
82475,136,Mr. Smith Goes to Washington (1939),5,807
82476,176,Aliens (1986),2,655
82477,179,Clockwork Orange,4,878
82478,393,Mrs. Doubtfire (1993),3,712
82479,748,Saint,2,347
82480,210,Indiana Jones and the Last Crusade (1989),5,871
82481,520,Great Escape,4,890
82482,168,Monty Python and the Holy Grail (1974),5,923
82483,269,Full Monty,2,873
82484,79,Fugitive,4,741
82485,144,Die Hard (1988),3,899
82486,155,Dirty Dancing (1987),2,922
82487,892,Flubber (1997),3,872
82488,15,Mr. Holland's Opus (1995),4,707
82489,294,Liar Liar (1997),2,329
82490,405,Mission: Impossible (1996),4,648
82491,678,Volcano (1997),3,649
82492,294,Liar Liar (1997),4,144
82493,1041,Forget Paris (1995),3,407
82494,771,Johnny Mnemonic (1995),3,417
82495,168,Monty Python and the Holy Grail (1974),4,878
82496,883,Telling Lies in America (1997),3,894
82497,895,Scream 2 (1997),4,414
82498,739,Pretty Woman (1990),5,513
82499,844,Freeway (1996),4,372
82500,172,Empire Strikes Back,2,833
82501,480,North by Northwest (1959),4,533
82502,302,L.A. Confidential (1997),5,485
82503,500,Fly Away Home (1996),4,536
82504,1118,Up in Smoke (1978),3,325
82505,265,Hunt for Red October,4,916
82506,300,Air Force One (1997),4,647
82507,241,Last of the Mohicans,4,682
82508,226,Die Hard 2 (1990),3,881
82509,159,Basic Instinct (1992),3,790
82510,273,Heat (1995),4,67
82511,216,When Harry Met Sally... (1989),2,868
82512,406,Thinner (1996),2,619
82513,450,Star Trek V: The Final Frontier (1989),1,622
82514,554,Waterworld (1995),4,889
82515,246,Chasing Amy (1997),2,912
82516,312,Midnight in the Garden of Good and Evil (1997),5,717
82517,87,Searching for Bobby Fischer (1993),3,542
82518,482,Some Like It Hot (1959),5,892
82519,55,Professional,4,474
82520,609,Father of the Bride (1950),3,727
82521,1152,In Love and War (1996),2,714
82522,709,Strictly Ballroom (1992),3,762
82523,206,Akira (1988),4,409
82524,431,Highlander (1986),1,899
82525,526,Ben-Hur (1959),4,528
82526,1258,Trial and Error (1997),3,894
82527,243,Jungle2Jungle (1997),1,898
82528,663,Being There (1979),5,343
82529,430,Duck Soup (1933),4,833
82530,114,Wallace & Gromit: The Best of Aardman Animation (1996),4,210
82531,479,Vertigo (1958),4,796
82532,1227,Awfully Big Adventure,3,883
82533,63,Santa Clause,3,796
82534,182,GoodFellas (1990),5,833
82535,423,E.T. the Extra-Terrestrial (1982),4,749
82536,841,Glimmer Man,2,870
82537,217,Bram Stoker's Dracula (1992),3,802
82538,245,Devil's Own,3,759
82539,153,Fish Called Wanda,4,622
82540,237,Jerry Maguire (1996),1,868
82541,91,Nightmare Before Christmas,5,472
82542,182,GoodFellas (1990),4,840
82543,117,Rock,3,778
82544,386,Addams Family Values (1993),3,883
82545,286,English Patient,5,867
82546,889,Tango Lesson,4,486
82547,776,Three Wishes (1995),5,760
82548,563,Stephen King's The Langoliers (1995),3,422
82549,333,Game,5,834
82550,232,Young Guns (1988),2,363
82551,488,Sunset Blvd. (1950),5,835
82552,1416,No Escape (1994),2,543
82553,1376,Meet Wally Sparks (1997),2,851
82554,578,Demolition Man (1993),2,328
82555,218,Cape Fear (1991),3,115
82556,650,Seventh Seal,5,666
82557,479,Vertigo (1958),5,710
82558,683,Rocket Man (1997),1,592
82559,924,White Squall (1996),3,921
82560,4,Get Shorty (1995),4,347
82561,90,So I Married an Axe Murderer (1993),3,301
82562,134,Citizen Kane (1941),4,87
82563,1326,Boys (1996),4,907
82564,591,Primal Fear (1996),3,917
82565,289,Evita (1996),4,49
82566,959,Dazed and Confused (1993),3,790
82567,237,Jerry Maguire (1996),4,453
82568,559,Interview with the Vampire (1994),4,757
82569,588,Beauty and the Beast (1991),3,454
82570,176,Aliens (1986),4,846
82571,89,Blade Runner (1982),5,276
82572,122,Cable Guy,2,655
82573,455,Jackie Chan's First Strike (1996),3,569
82574,310,Rainmaker,5,673
82575,425,Bob Roberts (1992),4,870
82576,22,Braveheart (1995),4,767
82577,752,Replacement Killers,4,801
82578,792,Bullets Over Broadway (1994),5,747
82579,1073,Shallow Grave (1994),4,323
82580,338,Bean (1997),3,724
82581,1037,Grease 2 (1982),1,453
82582,100,Fargo (1996),1,714
82583,672,Candyman (1992),2,682
82584,201,Evil Dead II (1987),4,795
82585,268,Chasing Amy (1997),4,232
82586,700,Miami Rhapsody (1995),4,10
82587,134,Citizen Kane (1941),4,216
82588,1065,Koyaanisqatsi (1983),3,804
82589,823,Mulholland Falls (1996),2,655
82590,50,Star Wars (1977),5,738
82591,1406,When Night Is Falling (1995),4,914
82592,650,Seventh Seal,4,862
82593,210,Indiana Jones and the Last Crusade (1989),4,798
82594,241,Last of the Mohicans,5,788
82595,895,Scream 2 (1997),4,663
82596,132,Wizard of Oz,3,867
82597,328,Conspiracy Theory (1997),4,399
82598,357,One Flew Over the Cuckoo's Nest (1975),5,575
82599,471,Courage Under Fire (1996),4,479
82600,235,Mars Attacks! (1996),4,852
82601,28,Apollo 13 (1995),4,474
82602,53,Natural Born Killers (1994),1,896
82603,684,In the Line of Fire (1993),4,533
82604,186,Blues Brothers,3,862
82605,333,Game,4,858
82606,159,Basic Instinct (1992),3,682
82607,760,Screamers (1995),2,896
82608,258,Contact (1997),4,815
82609,659,Arsenic and Old Lace (1944),5,98
82610,55,Professional,3,916
82611,640,Cook the Thief His Wife & Her Lover,1,405
82612,306,Mrs. Brown (Her Majesty,4,841
82613,121,Independence Day (ID4) (1996),4,892
82614,345,Deconstructing Harry (1997),4,915
82615,775,Something to Talk About (1995),2,655
82616,912,U.S. Marshalls (1998),4,851
82617,212,Unbearable Lightness of Being,4,934
82618,603,Rear Window (1954),5,409
82619,422,Aladdin and the King of Thieves (1996),4,927
82620,1217,Assassins (1995),2,715
82621,480,North by Northwest (1959),4,881
82622,627,Robin Hood: Prince of Thieves (1991),4,788
82623,343,Alien: Resurrection (1997),4,400
82624,432,Fantasia (1940),4,919
82625,546,Broken Arrow (1996),3,717
82626,283,Emma (1996),3,880
82627,126,Spitfire Grill,3,894
82628,406,Thinner (1996),3,938
82629,924,White Squall (1996),3,455
82630,346,Jackie Brown (1997),4,805
82631,629,Victor/Victoria (1982),5,286
82632,151,Willy Wonka and the Chocolate Factory (1971),3,465
82633,38,Net,3,880
82634,427,To Kill a Mockingbird (1962),5,592
82635,433,Heathers (1989),5,524
82636,1036,Drop Dead Fred (1991),5,712
82637,134,Citizen Kane (1941),3,796
82638,527,Gandhi (1982),4,91
82639,482,Some Like It Hot (1959),5,664
82640,172,Empire Strikes Back,5,503
82641,845,That Thing You Do! (1996),3,593
82642,678,Volcano (1997),4,805
82643,678,Volcano (1997),2,474
82644,662,Somewhere in Time (1980),3,234
82645,137,Big Night (1996),5,458
82646,585,Son in Law (1993),2,684
82647,190,Henry V (1989),4,829
82648,472,Dragonheart (1996),2,548
82649,185,Psycho (1960),5,883
82650,435,Butch Cassidy and the Sundance Kid (1969),3,848
82651,864,My Fellow Americans (1996),3,844
82652,326,G.I. Jane (1997),2,116
82653,34,Doom Generation,3,297
82654,283,Emma (1996),5,413
82655,153,Fish Called Wanda,2,930
82656,173,Princess Bride,4,259
82657,286,English Patient,1,404
82658,582,Piano,4,174
82659,265,Hunt for Red October,4,379
82660,265,Hunt for Red October,4,514
82661,616,Night of the Living Dead (1968),3,766
82662,510,Magnificent Seven,3,897
82663,69,Forrest Gump (1994),4,774
82664,455,Jackie Chan's First Strike (1996),3,638
82665,399,Three Musketeers,4,864
82666,144,Die Hard (1988),5,907
82667,225,101 Dalmatians (1996),4,887
82668,96,Terminator 2: Judgment Day (1991),5,864
82669,70,Four Weddings and a Funeral (1994),3,487
82670,323,Dante's Peak (1997),4,919
82671,302,L.A. Confidential (1997),3,902
82672,369,Black Sheep (1996),1,847
82673,129,Bound (1996),5,677
82674,255,My Best Friend's Wedding (1997),2,726
82675,248,Grosse Pointe Blank (1997),4,468
82676,96,Terminator 2: Judgment Day (1991),5,640
82677,825,Arrival,2,655
82678,315,Apt Pupil (1998),4,667
82679,79,Fugitive,5,608
82680,668,Blood Beach (1981),1,405
82681,1535,Enfer,1,405
82682,269,Full Monty,4,416
82683,185,Psycho (1960),4,719
82684,284,Tin Cup (1996),3,831
82685,427,To Kill a Mockingbird (1962),5,556
82686,215,Field of Dreams (1989),3,643
82687,602,American in Paris,1,900
82688,435,Butch Cassidy and the Sundance Kid (1969),4,268
82689,684,In the Line of Fire (1993),5,484
82690,289,Evita (1996),3,446
82691,754,Red Corner (1997),2,851
82692,86,Remains of the Day,3,536
82693,139,Love Bug,2,846
82694,565,Village of the Damned (1995),2,367
82695,302,L.A. Confidential (1997),4,624
82696,538,Anastasia (1997),4,782
82697,342,Man Who Knew Too Little,4,816
82698,557,Farinelli: il castrato (1994),4,585
82699,391,Last Action Hero (1993),3,846
82700,215,Field of Dreams (1989),4,615
82701,245,Devil's Own,3,616
82702,129,Bound (1996),4,758
82703,294,Liar Liar (1997),2,646
82704,589,Wild Bunch,5,890
82705,479,Vertigo (1958),5,297
82706,443,Birds,4,912
82707,427,To Kill a Mockingbird (1962),5,922
82708,552,Species (1995),3,332
82709,23,Taxi Driver (1976),2,796
82710,89,Blade Runner (1982),3,411
82711,476,First Wives Club,3,109
82712,155,Dirty Dancing (1987),4,551
82713,148,Ghost and the Darkness,2,880
82714,143,Sound of Music,5,756
82715,831,Escape from L.A. (1996),2,109
82716,1065,Koyaanisqatsi (1983),4,187
82717,192,Raging Bull (1980),5,892
82718,423,E.T. the Extra-Terrestrial (1982),2,567
82719,269,Full Monty,3,866
82720,286,English Patient,3,783
82721,161,Top Gun (1986),2,389
82722,546,Broken Arrow (1996),2,899
82723,591,Primal Fear (1996),3,637
82724,634,Microcosmos: Le peuple de l'herbe (1996),3,883
82725,733,Go Fish (1994),1,405
82726,926,Down Periscope (1996),3,92
82727,126,Spitfire Grill,5,930
82728,750,Amistad (1997),2,753
82729,161,Top Gun (1986),3,823
82730,98,Silence of the Lambs,5,663
82731,246,Chasing Amy (1997),4,463
82732,1204,To Be or Not to Be (1942),3,707
82733,317,In the Name of the Father (1993),4,896
82734,302,L.A. Confidential (1997),4,626
82735,222,Star Trek: First Contact (1996),3,727
82736,893,For Richer or Poorer (1997),3,393
82737,147,Long Kiss Goodnight,4,521
82738,117,Rock,4,872
82739,286,English Patient,4,450
82740,27,Bad Boys (1995),1,405
82741,930,Chain Reaction (1996),3,435
82742,125,Phenomenon (1996),3,401
82743,650,Seventh Seal,3,48
82744,100,Fargo (1996),4,437
82745,655,Stand by Me (1986),4,880
82746,1266,Bread and Chocolate (Pane e cioccolata) (1973),1,405
82747,135,2001: A Space Odyssey (1968),4,933
82748,1022,Fast,5,448
82749,616,Night of the Living Dead (1968),5,840
82750,237,Jerry Maguire (1996),5,716
82751,417,Parent Trap,3,892
82752,211,M*A*S*H (1970),3,340
82753,199,Bridge on the River Kwai,4,458
82754,879,Peacemaker,3,782
82755,336,Playing God (1997),3,641
82756,693,Casino (1995),5,436
82757,436,American Werewolf in London,4,846
82758,1132,Feeling Minnesota (1996),4,692
82759,1047,Multiplicity (1996),2,860
82760,196,Dead Poets Society (1989),5,119
82761,475,Trainspotting (1996),5,758
82762,313,Titanic (1997),5,717
82763,70,Four Weddings and a Funeral (1994),4,880
82764,294,Liar Liar (1997),3,823
82765,197,Graduate,5,849
82766,117,Rock,5,761
82767,652,Rosencrantz and Guildenstern Are Dead (1990),4,391
82768,427,To Kill a Mockingbird (1962),5,474
82769,800,In the Mouth of Madness (1995),1,864
82770,603,Rear Window (1954),4,23
82771,425,Bob Roberts (1992),2,896
82772,273,Heat (1995),5,715
82773,271,Starship Troopers (1997),3,650
82774,118,Twister (1996),3,840
82775,371,Bridges of Madison County,2,896
82776,202,Groundhog Day (1993),3,916
82777,725,Exit to Eden (1994),1,405
82778,1208,Kiss of Death (1995),2,916
82779,1063,Little Princess,4,535
82780,1,Toy Story (1995),5,882
82781,288,Scream (1996),3,806
82782,489,Notorious (1946),4,659
82783,8,Babe (1995),3,593
82784,241,Last of the Mohicans,1,776
82785,1,Toy Story (1995),4,779
82786,284,Tin Cup (1996),2,590
82787,204,Back to the Future (1985),5,1
82788,1445,Ladybird Ladybird (1994),3,655
82789,423,E.T. the Extra-Terrestrial (1982),5,592
82790,881,Money Talks (1997),2,178
82791,82,Jurassic Park (1993),1,601
82792,748,Saint,3,785
82793,193,Right Stuff,4,911
82794,426,Transformers: The Movie,2,896
82795,22,Braveheart (1995),3,566
82796,469,Short Cuts (1993),3,436
82797,318,Schindler's List (1993),4,655
82798,553,Walk in the Clouds,4,877
82799,436,American Werewolf in London,4,897
82800,4,Get Shorty (1995),3,466
82801,378,Miracle on 34th Street (1994),3,870
82802,68,Crow,4,892
82803,98,Silence of the Lambs,5,99
82804,81,Hudsucker Proxy,5,640
82805,455,Jackie Chan's First Strike (1996),4,923
